Statement,Header,Field Name,Field Value
Statement,Data,BrokerName,Interactive Brokers LLC
Statement,Data,BrokerAddress,"Two Pickwick Plaza, Greenwich, CT 06830"
Statement,Data,Title,Activity Statement
Statement,Data,Period,"January 6, 2025"
Statement,Data,WhenGenerated,"2025-01-06, 23:23:41 EST"
Account Information,Header,Field Name,Field Value
Account Information,Data,Name,Golden Horse Global Macro Discretionary Fund
Account Information,Data,Account,U8251256
Account Information,Data,Master Name,Golden Horse Fund Management Pte Ltd
Account Information,Data,Account Type,Institution Master
Account Information,Data,Customer Type,Corporate
Account Information,Data,Account Capabilities,Portfolio Margin
Account Information,Data,Base Currency,USD
Net Asset Value,Header,Asset Class,Prior Total,Current Long,Current Short,Current Total,Change
Net Asset Value,Data,Cash ,-131724651.46555082,1170931.121053392,-132552683.53976686,-131381752.41871347,342899.04683736
Net Asset Value,Data,Stock,198672382.696,200120654.042,0,200120654.042,1448271.345999986
Net Asset Value,Data,Options,-101996.16,177140.2,-460235.93,-283095.73,-181099.57
Net Asset Value,Data,Interest Accruals,-577631.2614377,0,-91908.1773891,-91908.1773891,485723.0840486
Net Asset Value,Data,Dividend Accruals,80058.6693672,82315.7677867,-234.28,82081.4877867,2022.8184195
Net Asset Value,Data,Total,66348162.47837868,201551041.1308401,-133105061.92715597,68445979.20368412,2097816.725305438
Net Asset Value,Header,Time Weighted Rate of Return
Net Asset Value,Data,3.161830934%
Change in NAV,Header,Field Name,Field Value
Change in NAV,Data,Starting Value,66348162.47837868
Change in NAV,Data,Mark-to-Market,2151532.45929603
Change in NAV,Data,Change in Dividend Accruals,2007.120026
Change in NAV,Data,Interest,-540990.4926907
Change in NAV,Data,Change in Interest Accruals,485802.0552901
Change in NAV,Data,Commissions,-471.143768
Change in NAV,Data,Other FX Translations,-63.272848
Change in NAV,Data,Ending Value,68445979.20368412
Mark-to-Market Performance Summary,Header,Asset Category,Symbol,Prior Quantity,Current Quantity,Prior Price,Current Price,Mark-to-Market P/L Position,Mark-to-Market P/L Transaction,Mark-to-Market P/L Commissions,Mark-to-Market P/L Other,Mark-to-Market P/L Total,Code
Mark-to-Market Performance Summary,Data,Stocks,992,50000,50000,9.8300,9.8600,192.915,0,0,0,192.915,
Mark-to-Market Performance Summary,Data,Stocks,9961,9500,9500,516.5000,520.5000,4887.18,0,0,0,4887.18,
Mark-to-Market Performance Summary,Data,Stocks,9988,30000,30000,82.6000,82.1500,-1736.235,0,0,0,-1736.235,
Mark-to-Market Performance Summary,Data,Stocks,9CI,500000,500000,2.6800,2.6400,-14669.8,0,0,0,-14669.8,
Mark-to-Market Performance Summary,Data,Stocks,AAPL,2000,2000,243.3600,245.0000,3280,0,0,0,3280,
Mark-to-Market Performance Summary,Data,Stocks,AMZN,2000,2000,224.1900,227.6100,6840,0,0,0,6840,
Mark-to-Market Performance Summary,Data,Stocks,ANF,1000,1000,158.9200,156.2200,-2700,0,0,0,-2700,
Mark-to-Market Performance Summary,Data,Stocks,ASML,500,500,714.3600,768.5100,27075,0,0,0,27075,
Mark-to-Market Performance Summary,Data,Stocks,BILI,2500,2500,17.1200,16.9900,-325,0,0,0,-325,
Mark-to-Market Performance Summary,Data,Stocks,BRK B,2000,2000,453.5600,451.4100,-4300,0,0,0,-4300,
Mark-to-Market Performance Summary,Data,Stocks,BX,1500,1500,175.9100,174.7900,-1680,0,0,0,-1680,
Mark-to-Market Performance Summary,Data,Stocks,CAT,800,800,363.7900,364.2000,328,0,0,0,328,
Mark-to-Market Performance Summary,Data,Stocks,CCJ,2000,2000,53.1200,54.8100,3380,0,0,0,3380,
Mark-to-Market Performance Summary,Data,Stocks,CRM,1000,1000,332.9000,330.5300,-2370,0,0,0,-2370,
Mark-to-Market Performance Summary,Data,Stocks,CTAS,10000,10000,185.8500,185.1000,-7500,0,0,0,-7500,
Mark-to-Market Performance Summary,Data,Stocks,CWB,38350,38350,79.0200,79.5300,19558.5,0,0,0,19558.5,
Mark-to-Market Performance Summary,Data,Stocks,D05,50000,50000,43.6200,43.9500,12102.585,0,0,0,12102.585,
Mark-to-Market Performance Summary,Data,Stocks,DBA,55000,55000,26.4900,26.4300,-3300,0,0,0,-3300,
Mark-to-Market Performance Summary,Data,Stocks,DIA,2000,2000,427.1600,427.1300,-60,0,0,0,-60,
Mark-to-Market Performance Summary,Data,Stocks,EPI,50000,50000,45.8400,45.0600,-39000,0,0,0,-39000,
Mark-to-Market Performance Summary,Data,Stocks,FPE,200000,200000,17.8000,17.8000,0,0,0,0,0,
Mark-to-Market Performance Summary,Data,Stocks,GLD,69481,69481,243.4900,243.1900,-20844.3,0,0,0,-20844.3,
Mark-to-Market Performance Summary,Data,Stocks,GOOG,3000,3000,193.1300,197.9600,14490,0,0,0,14490,
Mark-to-Market Performance Summary,Data,Stocks,GS,2000,2000,580.1300,583.3900,6520,0,0,0,6520,
Mark-to-Market Performance Summary,Data,Stocks,HES,11100,11100,136.3900,135.9200,-5217,0,0,0,-5217,
Mark-to-Market Performance Summary,Data,Stocks,IAUM,55000,55000,26.3200,26.2900,-1650,0,0,0,-1650,
Mark-to-Market Performance Summary,Data,Stocks,IBIT,53000,53000,55.9600,58.1700,117130,0,0,0,117130,
Mark-to-Market Performance Summary,Data,Stocks,ICE,1000,1000,149.8400,146.5800,-3260,0,0,0,-3260,
Mark-to-Market Performance Summary,Data,Stocks,IGV,11000,11000,101.4700,101.6800,2310,0,0,0,2310,
Mark-to-Market Performance Summary,Data,Stocks,IJH,63000,63000,62.9100,63.0200,6930,0,0,0,6930,
Mark-to-Market Performance Summary,Data,Stocks,ISTB,21013,21013,47.7500,47.7400,-210.13,0,0,0,-210.13,
Mark-to-Market Performance Summary,Data,Stocks,IWM,36000,36000,224.4300,224.5200,3240,0,0,0,3240,
Mark-to-Market Performance Summary,Data,Stocks,JPM,3000,3000,243.2800,240.8500,-7290,0,0,0,-7290,
Mark-to-Market Performance Summary,Data,Stocks,KO,5000,5000,61.7500,60.8100,-4700,0,0,0,-4700,
Mark-to-Market Performance Summary,Data,Stocks,LLY,400,400,781.9800,765.1000,-6752,0,0,0,-6752,
Mark-to-Market Performance Summary,Data,Stocks,LQD,20000,20000,106.6000,106.3300,-5400,0,0,0,-5400,
Mark-to-Market Performance Summary,Data,Stocks,MBB,4000,4000,91.4800,91.3800,-400,0,0,0,-400,
Mark-to-Market Performance Summary,Data,Stocks,MCD,10500,10500,294.7800,292.1800,-27300,0,0,0,-27300,
Mark-to-Market Performance Summary,Data,Stocks,MSFT,1400,1400,423.3500,427.8500,6300,0,0,0,6300,
Mark-to-Market Performance Summary,Data,Stocks,NVDA,167800,162800,144.4700,149.4300,832288,-47150,-20.29,0,785117.71,
Mark-to-Market Performance Summary,Data,Stocks,ORCL,1500,1500,166.3200,165.6900,-945,0,0,0,-945,
Mark-to-Market Performance Summary,Data,Stocks,PANW,2000,2000,183.2500,179.5000,-7500,0,0,0,-7500,
Mark-to-Market Performance Summary,Data,Stocks,PDD,11400,11400,96.8200,99.0200,25080,0,0,0,25080,
Mark-to-Market Performance Summary,Data,Stocks,PLTR,1500,1500,79.8900,75.9200,-5955,0,0,0,-5955,
Mark-to-Market Performance Summary,Data,Stocks,QQQ,62000,62000,518.5800,524.5400,369520,0,0,0,369520,
Mark-to-Market Performance Summary,Data,Stocks,RSP,10000,10000,176.3200,176.2000,-1200,0,0,0,-1200,
Mark-to-Market Performance Summary,Data,Stocks,RTX,5000,5000,115.8700,114.1000,-8850,0,0,0,-8850,
Mark-to-Market Performance Summary,Data,Stocks,SE,5500,5500,106.3200,108.4600,11770,0,0,0,11770,
Mark-to-Market Performance Summary,Data,Stocks,SHYD,12000,12000,22.5400,22.6000,720,0,0,0,720,
Mark-to-Market Performance Summary,Data,Stocks,STIP,15000,15000,100.5900,100.6200,450,0,0,0,450,
Mark-to-Market Performance Summary,Data,Stocks,TLT,52500,52500,87.2900,86.9000,-20475,0,0,0,-20475,
Mark-to-Market Performance Summary,Data,Stocks,TSM,81500,81500,208.6100,220.0100,929100,0,0,0,929100,
Mark-to-Market Performance Summary,Data,Stocks,USHY,40000,40000,36.9600,36.9900,1200,0,0,0,1200,
Mark-to-Market Performance Summary,Data,Stocks,VCIT,30000,30000,80.1400,80.0700,-2100,0,0,0,-2100,
Mark-to-Market Performance Summary,Data,Stocks,VKTX,2000,2000,42.8900,42.5300,-720,0,0,0,-720,
Mark-to-Market Performance Summary,Data,Stocks,XHB,5500,5500,104.7700,104.6800,-495,0,0,0,-495,
Mark-to-Market Performance Summary,Data,Stocks,XLE,67500,67500,87.4700,87.0700,-27000,0,0,0,-27000,
Mark-to-Market Performance Summary,Data,Stocks,XLF,199563,199563,48.5900,48.4400,-29934.45,0,0,0,-29934.45,
Mark-to-Market Performance Summary,Data,Stocks,XLK,24100,24100,235.7500,238.7500,72300,0,0,0,72300,
Mark-to-Market Performance Summary,Data,Stocks,XLU,6000,6000,77.0800,76.2200,-5160,0,0,0,-5160,
Mark-to-Market Performance Summary,Data,Stocks,XLV,31500,31500,138.9600,139.0200,1890,0,0,0,1890,
Mark-to-Market Performance Summary,Data,Stocks,XME,13500,13500,57.3800,58.2300,11475,0,0,0,11475,
Mark-to-Market Performance Summary,Data,Stocks,XSW,4300,4300,193.8500,194.5200,2881,0,0,0,2881,
Mark-to-Market Performance Summary,Data,Stocks,Z74,200000,200000,3.0900,3.0800,-1466.98,0,0,0,-1466.98,
Mark-to-Market Performance Summary,Data,Total,,,,,,2175588.793,-47150,-20.29,0,2128418.503,
Mark-to-Market Performance Summary,Data,Equity and Index Options,ANF 03JAN25 155 P,-5,0,--,--,0,0,0,0,0,
Mark-to-Market Performance Summary,Data,Equity and Index Options,ANF 10JAN25 155 P,-5,-5,2.3000,2.7250,-212.5,0,0,0,-212.5,
Mark-to-Market Performance Summary,Data,Equity and Index Options,ANF 10JAN25 157.5 C,-5,-5,4.5498,3.0090,770.4,0,0,0,770.4,
Mark-to-Market Performance Summary,Data,Equity and Index Options,ASML 03JAN25 680 P,-5,0,--,--,0,0,0,0,0,
Mark-to-Market Performance Summary,Data,Equity and Index Options,BX 10JAN25 175 P,0,-5,--,2.1249,0,-402.45,-3.618548,0,-406.068548,
Mark-to-Market Performance Summary,Data,Equity and Index Options,CAT 10JAN25 350 P,-10,-10,0.5850,0.3292,255.8,0,0,0,255.8,
Mark-to-Market Performance Summary,Data,Equity and Index Options,CAT 10JAN25 362.5 C,-4,-4,5.2759,4.8192,182.68,0,0,0,182.68,
Mark-to-Market Performance Summary,Data,Equity and Index Options,GOOG 10JAN25 195 C,-10,-10,1.4350,3.9479,-2512.9,0,0,0,-2512.9,
Mark-to-Market Performance Summary,Data,Equity and Index Options,IJH 17JAN25 63 C,-15,-15,0.7750,0.8766,-152.4,0,0,0,-152.4,
Mark-to-Market Performance Summary,Data,Equity and Index Options,JPM 03JAN25 242.5 P,-5,0,--,--,0,0,0,0,0,
Mark-to-Market Performance Summary,Data,Equity and Index Options,JPM 10JAN25 242.5 P,-5,-10,2.7590,2.9273,-84.15,-563.65,-2.28022,0,-650.08022,
Mark-to-Market Performance Summary,Data,Equity and Index Options,JPM 10JAN25 245 C,-10,-10,1.1450,0.7350,410,0,0,0,410,
Mark-to-Market Performance Summary,Data,Equity and Index Options,MCD 03JAN25 300 C,-10,0,--,--,0,0,0,0,0,
Mark-to-Market Performance Summary,Data,Equity and Index Options,MCD 17JAN25 315 C,10,10,0.0751,0.1027,27.6,0,0,0,27.6,
Mark-to-Market Performance Summary,Data,Equity and Index Options,MSFT 10JAN25 420 P,-3,-3,2.9100,0.9600,585,0,0,0,585,
Mark-to-Market Performance Summary,Data,Equity and Index Options,NVDA 03JAN25 140 C,-50,0,4.4700,--,0,22350,0,0,22350,
Mark-to-Market Performance Summary,Data,Equity and Index Options,NVDA 10JAN25 145 C,-100,-100,3.2509,6.1282,-28773,0,0,0,-28773,
Mark-to-Market Performance Summary,Data,Equity and Index Options,NVDA 10JAN25 145 P,0,-100,--,1.6150,0,-3700,-71.19511,0,-3771.19511,
Mark-to-Market Performance Summary,Data,Equity and Index Options,NVDA 10JAN25 150 C,-200,-200,1.4250,3.2624,-36748,0,0,0,-36748,
Mark-to-Market Performance Summary,Data,Equity and Index Options,NVDA 10JAN25 152.5 C,-100,-100,0.8650,2.2610,-13960,0,0,0,-13960,
Mark-to-Market Performance Summary,Data,Equity and Index Options,NVDA 10JAN25 157.5 C,0,-100,--,0.9500,0,-1000,-67.4853,0,-1067.4853,
Mark-to-Market Performance Summary,Data,Equity and Index Options,NVDA 17JAN25 130 P,-100,-100,0.7200,0.4500,2700,0,0,0,2700,
Mark-to-Market Performance Summary,Data,Equity and Index Options,ORCL 03JAN25 165 P,-10,0,--,--,0,0,0,0,0,
Mark-to-Market Performance Summary,Data,Equity and Index Options,ORCL 10JAN25 162.5 P,-5,-5,0.8600,0.7500,55,0,0,0,55,
Mark-to-Market Performance Summary,Data,Equity and Index Options,PANW 10JAN25 180 P,-5,-5,1.3800,2.3200,-470,0,0,0,-470,
Mark-to-Market Performance Summary,Data,Equity and Index Options,PDD 10JAN25 106 C,0,-10,--,0.2200,0,330,-4.52569,0,325.47431,
Mark-to-Market Performance Summary,Data,Equity and Index Options,PLTR 10JAN25 75 P,-10,-10,0.5500,1.4850,-935,0,0,0,-935,
Mark-to-Market Performance Summary,Data,Equity and Index Options,PLTR 10JAN25 80 C,-5,-5,2.1566,0.6400,758.3,0,0,0,758.3,
Mark-to-Market Performance Summary,Data,Equity and Index Options,QQQ 03JAN25 519 C,-20,0,--,--,0,0,0,0,0,
Mark-to-Market Performance Summary,Data,Equity and Index Options,QQQ 06JAN25 529 C,0,-20,--,--,0,800,-13.84304,0,786.15696,
Mark-to-Market Performance Summary,Data,Equity and Index Options,QQQ 10JAN25 535 C,0,-50,--,0.4700,0,2900,-34.69795,0,2865.30205,
Mark-to-Market Performance Summary,Data,Equity and Index Options,SNOW 03JAN25 160 P,-5,0,--,--,0,0,0,0,0,
Mark-to-Market Performance Summary,Data,Equity and Index Options,SNOW 10JAN25 157.5 P,-5,-5,1.2250,0.7550,235,0,0,0,235,
Mark-to-Market Performance Summary,Data,Equity and Index Options,TSM 10JAN25 210 C,-100,-100,3.3500,10.9932,-76432,0,0,0,-76432,
Mark-to-Market Performance Summary,Data,Equity and Index Options,TSM 10JAN25 212.5 P,0,-100,--,1.2550,0,2500,-58.99739,0,2441.00261,
Mark-to-Market Performance Summary,Data,Equity and Index Options,TSM 10JAN25 215 C,-100,-100,1.6400,7.0827,-54427,0,0,0,-54427,
Mark-to-Market Performance Summary,Data,Equity and Index Options,TSM 10JAN25 215 P,0,-50,--,1.9000,0,-400,-35.30498,0,-435.30498,
Mark-to-Market Performance Summary,Data,Equity and Index Options,TSM 31JAN25 180 P,-100,-100,1.4600,0.8000,6600,0,0,0,6600,
Mark-to-Market Performance Summary,Data,Equity and Index Options,XLF 10JAN25 48.5 C,-200,-200,0.4624,0.3000,3248,0,0,0,3248,
Mark-to-Market Performance Summary,Data,Equity and Index Options,XLF 10JAN25 49 C,0,-100,--,0.1350,0,1750,-69.19018,0,1680.80982,
Mark-to-Market Performance Summary,Data,Equity and Index Options,XLK 10JAN25 240 C,-100,-100,0.7200,1.3900,-6700,0,0,0,-6700,
Mark-to-Market Performance Summary,Data,Equity and Index Options,XLK 10JAN25 242.5 C,0,-100,--,0.5550,0,5650,-47.11536,0,5602.88464,
Mark-to-Market Performance Summary,Data,Equity and Index Options,XSW 17JAN25 200 C,-5,-5,0.9264,1.0000,-36.8,0,0,0,-36.8,
Mark-to-Market Performance Summary,Data,Total,,,,,,-205615.97,30213.9,-408.253768,0,-175810.323768,
Mark-to-Market Performance Summary,Data,Futures,ESH5,15,15,"5,989.5000","6,020.5000",23250,0,0,0,23250,
Mark-to-Market Performance Summary,Data,Futures,NQH5,20,20,"21,516.5000","21,744.5000",91200,0,0,0,91200,
Mark-to-Market Performance Summary,Data,Total,,,,,,114450,0,0,0,114450,
Mark-to-Market Performance Summary,Data,Options On Futures,ES 06JAN25 6070 C,0,0,--,--,0,1675,-14.2,0,1660.8,
Mark-to-Market Performance Summary,Data,Options On Futures,ES 31JAN25 6075 C,25,25,42.5000,51.7500,11562.5,0,0,0,11562.5,
Mark-to-Market Performance Summary,Data,Options On Futures,NQ 06JAN25 21900 C,0,0,--,--,0,6000,-14.2,0,5985.8,
Mark-to-Market Performance Summary,Data,Options On Futures,NQ 07JAN25 21900 C,0,-10,--,26.7500,0,7500,-14.2,0,7485.8,
Mark-to-Market Performance Summary,Data,Options On Futures,NQ 10JAN25 21500 P,-10,-10,186.2500,79.0000,21450,0,0,0,21450,
Mark-to-Market Performance Summary,Data,Options On Futures,NQ 31JAN25 22200 C,30,30,130.2500,187.2500,34200,0,0,0,34200,
Mark-to-Market Performance Summary,Data,Total,,,,,,67212.5,15175,-42.6,0,82344.9,
Mark-to-Market Performance Summary,Data,Forex,CAD,0.000004515,0.000004515,0.69216,0.69774,0.00000002,0,0,0,0.00000002,
Mark-to-Market Performance Summary,Data,Forex,CHF,-0.000029287,-0.000029287,1.1007,1.1055,-0.00000014,0,0,0,-0.00000014,
Mark-to-Market Performance Summary,Data,Forex,EUR,-786.107642087,-789.237642087,1.0309,1.0390,-6.3674719,0,0,0,-6.3674719,
Mark-to-Market Performance Summary,Data,Forex,HKD,-98531225.43774402,-99034839.44774403,0.12856,0.12861,1101.62372811,0,0,0,1101.62372811,
Mark-to-Market Performance Summary,Data,Forex,JPY,-66607484.8893253,-66679760.8893253,0.0063569,0.0063432,-100.72945702,0,0,0,-100.72945702,
Mark-to-Market Performance Summary,Data,Forex,MXN,-0.00382842,-0.00382842,0.048472,0.049199,-0.00000278,0,0,0,-0.00000278,
Mark-to-Market Performance Summary,Data,Forex,SEK,0.000335185,0.000335185,0.090011,0.090521,0.00000017,0,0,0,0.00000017,
Mark-to-Market Performance Summary,Data,Forex,SGD,-3953606.28503518,-3967570.14503518,0.72991,0.73349,663.70949957,0,0,0,663.70949957,
Mark-to-Market Performance Summary,Data,Forex,USD,-115747472.84051873,-115310925.61428672,1.0000,1.0000,0,0,0,0,0,
Mark-to-Market Performance Summary,Data,Total,,,,,,1658.23629603,0,0,0,1658.23629603,
Mark-to-Market Performance Summary,Data,Total (All Assets),,,,,,2153293.55929603,-1761.1,-471.143768,0,2151061.31552803,
Mark-to-Market Performance Summary,Data,Broker Interest Paid and Received,,,,,,,,,,-540990.4926907,
Total P/L for Statement Period,,,,,,,,,,,,1610070.822837329,
Realized & Unrealized Performance Summary,Header,Asset Category,Symbol,Cost Adj.,Realized S/T Profit,Realized S/T Loss,Realized L/T Profit,Realized L/T Loss,Realized Total,Unrealized S/T Profit,Unrealized S/T Loss,Unrealized L/T Profit,Unrealized L/T Loss,Unrealized Total,Total,Code
Realized & Unrealized Performance Summary,Data,Stocks,1109,0,0,0,0,0,0,0,-184172.645265313,0,0,-184172.645265313,-184172.645265313,
Realized & Unrealized Performance Summary,Data,Stocks,1211,0,0,0,0,0,0,2009.035225023,-65753.19039825,0,0,-63744.155173227,-63744.155173227,
Realized & Unrealized Performance Summary,Data,Stocks,1288,0,0,0,0,0,0,286015.04848684,0,0,0,286015.04848684,286015.04848684,
Realized & Unrealized Performance Summary,Data,Stocks,1810,0,0,0,0,0,0,90484.769141699,0,0,0,90484.769141699,90484.769141699,
Realized & Unrealized Performance Summary,Data,Stocks,2020,0,0,0,0,0,0,0,-5744.13350895,0,0,-5744.13350895,-5744.13350895,
Realized & Unrealized Performance Summary,Data,Stocks,2318,0,0,0,0,0,0,90151.503060731,-10272.029866897,0,0,79879.473193833,79879.473193833,
Realized & Unrealized Performance Summary,Data,Stocks,2359,0,0,0,0,0,0,0,-11170.346364594,0,0,-11170.346364594,-11170.346364594,
Realized & Unrealized Performance Summary,Data,Stocks,2828,0,0,0,0,0,0,502148.519241517,-26531.89510995,0,0,475616.624131567,475616.624131567,
Realized & Unrealized Performance Summary,Data,Stocks,3067,0,0,0,0,0,0,101904.360698696,-20475.9981,0,0,81428.362598696,81428.362598696,
Realized & Unrealized Performance Summary,Data,Stocks,3690,0,0,0,0,0,0,0,-21333.7432035,0,0,-21333.7432035,-21333.7432035,
Realized & Unrealized Performance Summary,Data,Stocks,6178.T,0,0,0,0,0,0,4962.859465728,0,0,0,4962.859465728,4962.859465728,
Realized & Unrealized Performance Summary,Data,Stocks,6501.T,0,0,0,0,0,0,44713.857746062,0,0,0,44713.857746062,44713.857746062,
Realized & Unrealized Performance Summary,Data,Stocks,688,0,0,0,0,0,0,0,-90192.298987409,0,0,-90192.298987409,-90192.298987409,
Realized & Unrealized Performance Summary,Data,Stocks,700,0,0,0,0,0,0,90424.940106528,-35177.577942636,98155.751780837,0,153403.11394473,153403.11394473,
Realized & Unrealized Performance Summary,Data,Stocks,883,0,0,0,0,0,0,0,-164821.417762464,0,0,-164821.417762464,-164821.417762464,
Realized & Unrealized Performance Summary,Data,Stocks,941,0,0,0,0,0,0,31876.929676211,-379.29674524,0,0,31497.632930971,31497.632930971,
Realized & Unrealized Performance Summary,Data,Stocks,9618,0,0,0,0,0,0,0,-32032.372633312,0,0,-32032.372633312,-32032.372633312,
Realized & Unrealized Performance Summary,Data,Stocks,992,0,0,0,0,0,0,0,-12339.3244014,0,0,-12339.3244014,-12339.3244014,
Realized & Unrealized Performance Summary,Data,Stocks,9961,0,0,0,0,0,0,86813.410703505,-5833.876859595,0,0,80979.53384391,80979.53384391,
Realized & Unrealized Performance Summary,Data,Stocks,9988,0,0,0,0,0,0,3155.746214247,-22465.38838095,0,-565.266307905,-19874.908474609,-19874.908474609,
Realized & Unrealized Performance Summary,Data,Stocks,9CI,0,0,0,0,0,0,0,-103868.118459279,0,0,-103868.118459279,-103868.118459279,
Realized & Unrealized Performance Summary,Data,Stocks,AAPL,0,0,0,0,0,0,18013.096424,-4440.346573,0,0,13572.749851,13572.749851,
Realized & Unrealized Performance Summary,Data,Stocks,AMZN,0,0,0,0,0,0,0,-5998.955144,0,0,-5998.955144,-5998.955144,
Realized & Unrealized Performance Summary,Data,Stocks,ANF,0,0,0,0,0,0,7441.559045,0,0,0,7441.559045,7441.559045,
Realized & Unrealized Performance Summary,Data,Stocks,ASML,0,0,0,0,0,0,26698.114715,0,0,0,26698.114715,26698.114715,
Realized & Unrealized Performance Summary,Data,Stocks,BILI,0,0,0,0,0,0,0,-4291.327251,0,0,-4291.327251,-4291.327251,
Realized & Unrealized Performance Summary,Data,Stocks,BRK B,0,0,0,0,0,0,0,-51269.35564,0,0,-51269.35564,-51269.35564,
Realized & Unrealized Performance Summary,Data,Stocks,BX,0,0,0,0,0,0,0,-26485.075866,0,0,-26485.075866,-26485.075866,
Realized & Unrealized Performance Summary,Data,Stocks,CAT,0,0,0,0,0,0,3365.924944,0,0,0,3365.924944,3365.924944,
Realized & Unrealized Performance Summary,Data,Stocks,CCJ,0,0,0,0,0,0,2186.174141,-2092.285739,0,0,93.888402,93.888402,
Realized & Unrealized Performance Summary,Data,Stocks,CRM,0,0,0,0,0,0,0,-28722.550572,0,0,-28722.550572,-28722.550572,
Realized & Unrealized Performance Summary,Data,Stocks,CTAS,0,0,0,0,0,0,0,-114343.395391,0,0,-114343.395391,-114343.395391,
Realized & Unrealized Performance Summary,Data,Stocks,CWB,0,0,0,0,0,0,0,0,322738.358263,0,322738.358263,322738.358263,
Realized & Unrealized Performance Summary,Data,Stocks,D05,0,0,0,0,0,0,225055.530129488,0,0,0,225055.530129488,225055.530129488,
