Statement,Header,Field Name,Field Value
Statement,Data,BrokerName,Interactive Brokers LLC
Statement,Data,BrokerAddress,"Two Pickwick Plaza, Greenwich, CT 06830"
Statement,Data,Title,Activity Statement
Statement,Data,Period,"February 7, 2025"
Statement,Data,WhenGenerated,"2025-02-09, 20:53:38 EST"
Account Information,Header,Field Name,Field Value
Account Information,Data,Name,Golden Horse Global Macro Discretionary Fund
Account Information,Data,Account,U8251256
Account Information,Data,Master Name,Golden Horse Fund Management Pte Ltd
Account Information,Data,Account Type,Institution Master
Account Information,Data,Customer Type,Corporate
Account Information,Data,Account Capabilities,Portfolio Margin
Account Information,Data,Base Currency,USD
Net Asset Value,Header,Asset Class,Prior Total,Current Long,Current Short,Current Total,Change
Net Asset Value,Data,Cash ,2799159.670216496,3160046.945588176,-362667.389828585,2797379.555759592,-1780.114456905
Net Asset Value,Data,Stock,63548764,63568878,0,63568878,20114
Net Asset Value,Data,Options,32620.3,37067.9,-3840,33227.9,607.6
Net Asset Value,Data,Interest Accruals,14275.4056753,21181.0306098,-6650.4476056,14530.5830042,255.1773289
Net Asset Value,Data,Dividend Accruals,1008.87,1016.97,-8.1,1008.87,0
Net Asset Value,Data,Total,66395828.24589179,66788190.84619798,-373165.937434185,66415024.908763796,19196.662872009
Net Asset Value,Header,Time Weighted Rate of Return
Net Asset Value,Data,0.028912453%
Change in NAV,Header,Field Name,Field Value
Change in NAV,Data,Starting Value,66395828.24589179
Change in NAV,Data,Mark-to-Market,18941.48554309
Change in NAV,Data,Change in Interest Accruals,251.9815438
Change in NAV,Data,Other FX Translations,3.1957851
Change in NAV,Data,Ending Value,66415024.908763796
Mark-to-Market Performance Summary,Header,Asset Category,Symbol,Prior Quantity,Current Quantity,Prior Price,Current Price,Mark-to-Market P/L Position,Mark-to-Market P/L Transaction,Mark-to-Market P/L Commissions,Mark-to-Market P/L Other,Mark-to-Market P/L Total,Code
Mark-to-Market Performance Summary,Data,Stocks,NVDA,1000,1000,128.6800,129.8400,1160,0,0,0,1160,
Mark-to-Market Performance Summary,Data,Stocks,SGOV,631800,631800,100.3800,100.4100,18954,0,0,0,18954,
Mark-to-Market Performance Summary,Data,Total,,,,,,20114,0,0,0,20114,
Mark-to-Market Performance Summary,Data,Equity and Index Options,NVDA 07FEB25 119 P,-10,-10,0.0850,--,85,0,0,0,85,
Mark-to-Market Performance Summary,Data,Equity and Index Options,NVDA 07FEB25 120 P,-5,-5,0.0950,--,47.5,0,0,0,47.5,
Mark-to-Market Performance Summary,Data,Equity and Index Options,NVDA 07FEB25 126 C,-10,-10,3.2602,3.8400,-579.8,0,0,0,-579.8,
Mark-to-Market Performance Summary,Data,Equity and Index Options,NVDA 16JAN26 110 C,10,10,36.0130,37.0679,1054.9,0,0,0,1054.9,
Mark-to-Market Performance Summary,Data,Total,,,,,,607.6,0,0,0,607.6,
Mark-to-Market Performance Summary,Data,Forex,CAD,0.000004515,0.000004515,0.69895,0.69967,0,0,0,0,0,
Mark-to-Market Performance Summary,Data,Forex,CHF,-0.000029287,-0.000029287,1.1050,1.0989,0.00000018,0,0,0,0.00000018,
Mark-to-Market Performance Summary,Data,Forex,EUR,12.882357913,12.882357913,1.0383,1.0327,-0.0721412,0,0,0,-0.0721412,
Mark-to-Market Performance Summary,Data,Forex,HKD,23884932.52479098,23884932.52479098,0.12843,0.12836,-1671.94527674,0,0,0,-1671.94527674,
Mark-to-Market Performance Summary,Data,Forex,JPY,8325646.1343547,8325646.1343547,0.0066022,0.0066042,16.65129227,0,0,0,16.65129227,
Mark-to-Market Performance Summary,Data,Forex,MXN,-0.00382842,-0.00382842,0.048876,0.048611,0.00000102,0,0,0,0.00000102,
Mark-to-Market Performance Summary,Data,Forex,SEK,0.000335185,0.000335185,0.091756,0.091319,-0.00000015,0,0,0,-0.00000015,
Mark-to-Market Performance Summary,Data,Forex,SGD,53084.39671682,53084.39671682,0.74041,0.73806,-124.74833229,0,0,0,-124.74833229,
Mark-to-Market Performance Summary,Data,Forex,USD,-362667.388590398,-362667.388590398,1.0000,1.0000,0,0,0,0,0,
Mark-to-Market Performance Summary,Data,Total,,,,,,-1780.11445691,0,0,0,-1780.11445691,
Mark-to-Market Performance Summary,Data,Total (All Assets),,,,,,18941.48554309,0,0,0,18941.48554309,
Realized & Unrealized Performance Summary,Header,Asset Category,Symbol,Cost Adj.,Realized S/T Profit,Realized S/T Loss,Realized L/T Profit,Realized L/T Loss,Realized Total,Unrealized S/T Profit,Unrealized S/T Loss,Unrealized L/T Profit,Unrealized L/T Loss,Unrealized Total,Total,Code
Realized & Unrealized Performance Summary,Data,Stocks,NVDA,0,0,0,0,0,0,4695.72353,0,0,0,4695.72353,4695.72353,
Realized & Unrealized Performance Summary,Data,Stocks,SGOV,0,0,0,0,0,0,40959.898104,0,0,0,40959.898104,40959.898104,
Realized & Unrealized Performance Summary,Data,Total,,0,0,0,0,0,0,45655.621634,0,0,0,45655.621634,45655.621634,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,NVDA 07FEB25 119 P,0,0,0,0,0,0,2027.063166,0,0,0,2027.063166,2027.063166,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,NVDA 07FEB25 120 P,0,0,0,0,0,0,853.836031,0,0,0,853.836031,853.836031,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,NVDA 07FEB25 126 C,0,0,0,0,0,0,0,-2772.910146,0,0,-2772.910146,-2772.910146,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,NVDA 16JAN26 110 C,0,0,0,0,0,0,6210.9475,0,0,0,6210.9475,6210.9475,
Realized & Unrealized Performance Summary,Data,Total,,0,0,0,0,0,0,9091.846697,-2772.910146,0,0,6318.936551,6318.936551,
Realized & Unrealized Performance Summary,Data,Forex,EUR,0,0,0,0,0,0,0,-0.160829,0,0,-0.160829,-0.160829,
Realized & Unrealized Performance Summary,Data,Forex,HKD,0,0,0,0,0,0,0,-955.397297918,0,0,-955.397297918,-955.397297918,
Realized & Unrealized Performance Summary,Data,Forex,JPY,0,0,0,0,0,0,1101.482984856,0,0,0,1101.482984856,1101.482984856,
Realized & Unrealized Performance Summary,Data,Forex,SGD,0,0,0,0,0,0,0,-299.395997711,0,0,-299.395997711,-299.395997711,
Realized & Unrealized Performance Summary,Data,Total,,0,0,0,0,0,0,1101.482984856,-1254.954146629,0,0,-153.471161773,-153.471161773,
Realized & Unrealized Performance Summary,Data,Total (All Assets),,0,0,0,0,0,0,55848.951315856,-4027.864292629,0,0,51821.087023227,51821.087023227,
Month & Year to Date Performance Summary,Header,Asset Category,Symbol,Description,Mark-to-Market MTD,Mark-to-Market YTD,Realized S/T MTD,Realized S/T YTD,Realized L/T MTD,Realized L/T YTD
Month & Year to Date Performance Summary,Data,Stocks,IWM,ISHARES RUSSELL 2000 ETF,0,222595.74409485,0,597259.72216785,0,0
Month & Year to Date Performance Summary,Data,Stocks,JPM,JPMORGAN CHASE & CO,0,93160.99130897,0,98489.28988597,0,0
Month & Year to Date Performance Summary,Data,Stocks,KO,COCA-COLA CO/THE,0,-3466.00633525,0,-8012.84759725,0,0
Month & Year to Date Performance Summary,Data,Stocks,LLY,ELI LILLY & CO,0,1505.07565457,0,-57108.28684143,0,0
Month & Year to Date Performance Summary,Data,Stocks,LQD,ISHARES IBOXX INVESTMENT GRA,0,14702.75581865,0,-17341.82630493,0,-38811.40142842
Month & Year to Date Performance Summary,Data,Stocks,MBB,ISHARES MBS ETF,0,1449.0805,0,-2699.492669,0,0
Month & Year to Date Performance Summary,Data,Stocks,MCD,MC DONALD'S-CORP,0,-81042.51215695,0,-60540.04193726,0,0
Month & Year to Date Performance Summary,Data,Stocks,MSFT,MICROSOFT CORP,0,19778.28327209,0,4716.1198491,0,0
Month & Year to Date Performance Summary,Data,Stocks,NVDA,NVIDIA CORP,9770,-729359.32366469,0,975548.56266528,0,0
Month & Year to Date Performance Summary,Data,Stocks,ORCL,ORACLE CORP,0,27411.42016202,0,18512.29032702,0,0
Month & Year to Date Performance Summary,Data,Stocks,PANW,PALO ALTO NETWORKS INC,0,4843.6169719,0,-10131.7625751,0,0
Month & Year to Date Performance Summary,Data,Stocks,PDD,PDD HOLDINGS INC,0,127517.85662793,0,-241841.11766547,0,0
Month & Year to Date Performance Summary,Data,Stocks,PLTR,PALANTIR TECHNOLOGIES INC-A,0,495.09685672,0,-303.64977728,0,0
Month & Year to Date Performance Summary,Data,Stocks,QQQ,INVESCO QQQ TRUST SERIES 1,0,548776.24983358,0,2202240.12478059,0,0
Month & Year to Date Performance Summary,Data,Stocks,RSP,INVESCO S&P 500 EQUAL WEIGHT,0,-20381.28259229,0,-15774.98047529,0,0
Month & Year to Date Performance Summary,Data,Stocks,RTX,RTX CORP,0,42935.69898327,0,-3477.05387973,0,0
Month & Year to Date Performance Summary,Data,Stocks,SE,SEA LTD-ADR,0,-2149.13912324,0,58585.53336176,0,0
Month & Year to Date Performance Summary,Data,Stocks,SGOV,ISHARES 0-3 MONTH TREASURY B,40959.89810399,40959.89810399,0,0,0,0
Month & Year to Date Performance Summary,Data,Stocks,SHYD,VANECK SH HI YLD MUNI,0,-883.176616,0,-1332.865612,0,0
Month & Year to Date Performance Summary,Data,Stocks,SNOW,SNOWFLAKE INC-CLASS A,0,2101.33614579,0,3164.05133879,0,0
Month & Year to Date Performance Summary,Data,Stocks,STIP,ISHARES 0-5 YEAR TIPS BOND E,0,10647.2199894,0,10979.5910254,0,0
Month & Year to Date Performance Summary,Data,Stocks,TLT,ISHARES 20+ YEAR TREASURY BD,0,15064.15865495,0,-445425.73523405,0,0
Month & Year to Date Performance Summary,Data,Stocks,TSM,TAIWAN SEMICONDUCTOR-SP ADR,0,603004.68685645,0,1980536.28548044,0,0
Month & Year to Date Performance Summary,Data,Stocks,USHY,ISHARES BROAD USD HIGH YIELD,0,20830.56031309,0,19692.45743234,0,12563.00324675
Month & Year to Date Performance Summary,Data,Stocks,VCIT,VANGUARD INT-TERM CORPORATE,31861.93,44637.75505728,0,-4341.03724491,0,-5269.62897182
Month & Year to Date Performance Summary,Data,Stocks,VKTX,VIKING THERAPEUTICS INC,0,-11963.2299484,0,-85248.86095713,0,0
Month & Year to Date Performance Summary,Data,Stocks,XHB,SPDR S&P HOMEBUILDERS ETF,0,34730.49610703,0,-40513.50346197,0,0
Month & Year to Date Performance Summary,Data,Stocks,XLE,ENERGY SELECT SECTOR SPDR,0,251034.54463796,0,-290424.98972005,0,0
Month & Year to Date Performance Summary,Data,Stocks,XLF,FINANCIAL SELECT SECTOR SPDR,0,250295.39198019,0,1550328.90398219,0,0
Month & Year to Date Performance Summary,Data,Stocks,XLK,TECHNOLOGY SELECT SECT SPDR,0,69693.98527322,0,465690.78730922,0,0
Month & Year to Date Performance Summary,Data,Stocks,XLU,UTILITIES SELECT SECTOR SPDR,0,14427.085485,0,-14122.691501,0,0
Month & Year to Date Performance Summary,Data,Stocks,XLV,HEALTH CARE SELECT SECTOR,0,174631.96211392,0,-203163.88026008,0,0
Month & Year to Date Performance Summary,Data,Stocks,XME,SPDR S&P METALS & MINING ETF,0,37137.23975466,0,-60894.87391134,0,0
Month & Year to Date Performance Summary,Data,Stocks,XSW,SPDR S&P SOFTWARE & SER ETF,0,7398.03643905,0,-22500.38615795,0,0
Month & Year to Date Performance Summary,Data,Stocks,Z74,SINGAPORE TELECOMMUNICATIONS,0,17234.813952,0,12580.85791925,0,0
Month & Year to Date Performance Summary,Data,Total,,,82591.82810399,3555599.28350473,0,10294988.136952557,0,386946.95644362
Month & Year to Date Performance Summary,Data,Equity and Index Options,BYD JAN25 245 P W17,1211 17JAN25 245 P,0,1566.167565,0,1566.39002,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,BYD JAN25 280 C W24,1211 24JAN25 280 C,0,2193.389021,0,2194.145594,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,BYD JAN25 300 C,1211 27JAN25 300 C,0,706.89056,0,706.4568,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,MIU JAN25 35 P,1810 27JAN25 35 P,0,456.55488,0,456.3336,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,ANA JAN25 85 C,2020 27JAN25 85 C,0,285.63656,0,285.5616,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,HCF FEB25 80 C,2828 27FEB25 80 C,0,-704.2322,0,-704.916,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,TCH JAN25 360 P W17,700 17JAN25 360 P,0,492.76506,0,492.82428,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,TCH JAN25 370 P,700 27JAN25 370 P,0,595.16808,0,596.2896,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,TCH JAN25 380 P,700 27JAN25 380 P,0,1041.64248,0,1043.1216,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,TCH FEB25 370 P,700 27FEB25 370 P,0,603.982296,0,603.91656,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,CHT JAN25 75 C,941 27JAN25 75 C,0,-433.49096,0,-432.9648,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,JDC JAN25 160 C,9618 27JAN25 160 C,0,1680.7658,0,1681.0128,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,ALB JAN25 90 C,9988 27JAN25 90 C,0,519.50246,0,519.2496,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,AMAT  250131P00187500,AMAT 31JAN25 187.5 P,0,-11391.697932,0,-11391.697932,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,AMZN  250131C00242500,AMZN 31JAN25 242.5 C,0,891.73096,0,891.73096,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,ANF   250103P00155000,ANF 03JAN25 155 P,0,725.139645,0,725.139645,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,ANF   250110P00155000,ANF 10JAN25 155 P,0,2056.437532,0,2056.437532,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,ANF   250110C00157500,ANF 10JAN25 157.5 C,0,1551.39371,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,ANF   250124P00127000,ANF 24JAN25 127 P,0,576.443815,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,ASML  250103P00680000,ASML 03JAN25 680 P,0,1422.35,0,649.64823,0,0
