ClientAccountID,CurrencyPrimary,AssetClass,SubCategory,Symbol
U8251256,USD,OPT,P,TSM 11OCT24 175 P
U8251256,USD,OPT,P,TSM 11OCT24 177.5 P
U8251256,USD,OPT,C,TSM 11OCT24 190 C
U8251256,USD,OPT,P,XHB 04OCT24 123 P
U8251256,USD,OPT,P,XLV 04OCT24 152.5 P
U8251256,USD,OPT,P,XME 18OCT24 63 P
U8251256,USD,FOP,P,ES 11OCT24 5700 P
U8251256,USD,FOP,C,NQ 07OCT24 20300 C
U8251256,USD,FOP,P,NQ 11OCT24 19700 P
U8251256,USD,FOP,P,NQ 11OCT24 19900 P
U8251256,USD,FOP,P,NQ 11OCT24 20000 P
